raw_id,chat,message_date,text_len,audit_class,usefulness,system_result,coverage_reason,intake_status,queue_status,batch_status,run_id,run_status,final_decision,single_score,material_count,embedding_count,preview
921,API SUPPORT | ModelHub,2026-06-24T08:17:50+00:00,57,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,Хотелось бы ещё знать как долго Клод будет лежать конечно
922,Vibemode,2026-06-24T08:18:03+00:00,42,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"теперь официально vibemod, а не Нейрогейт?"
923,Vibemode,2026-06-24T08:18:30+00:00,2,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Да
924,Vibe Dev,2026-06-24T08:19:37+00:00,37,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Eсть темка делать бабки !!! Всё в Л_С
925,Vibe Dev,2026-06-24T08:19:40+00:00,41,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Помоги разобраться братан, стану клиентом"
926,API SUPPORT | ModelHub,2026-06-24T08:20:00+00:00,15,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,все же работает
927,API SUPPORT | ModelHub,2026-06-24T08:20:17+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
928,API SUPPORT | ModelHub,2026-06-24T08:20:48+00:00,23,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,О.о ОНО НА ОР ПЕРЕЕХАЛО
929,Vibemode,2026-06-24T08:21:00+00:00,33,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"ну что, как твои дела с гермесом?"
930,API SUPPORT | ModelHub,2026-06-24T08:22:33+00:00,18,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"Ладно, вопрос снят"
931,Vibe Dev,2026-06-24T08:22:42+00:00,14,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Клиентом кого?
932,API SUPPORT | ModelHub,2026-06-24T08:22:47+00:00,20,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,Кто с макбука сидит?
933,API SUPPORT | ModelHub,2026-06-24T08:23:01+00:00,37,NOT_USEFUL,6,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,Как настроить кодекс под провайдера ?
934,ОМ: Резюме,2026-06-24T08:23:13+00:00,179,NOT_USEFUL,18,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Самый минимальный вариант точно существует Оффер через 20 минут после собеса, но базово всё равно стараешься взять хотя бы дня 3 на подготовку к работе)) Хотя ждут «хоть завтра»"
935,Vibe Dev,2026-06-24T08:23:25+00:00,37,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Eсть темка делать бабки !!! Всё в Л_С
936,Vibe Dev,2026-06-24T08:26:05+00:00,59,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Кто-нибудь пользовался? https://gitlawb.com/#how-it-works
937,Vibemode,2026-06-24T08:26:41+00:00,316,USEFUL_SIGNAL,50,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"■ unexpected status 413 Payload Too Large: <html> <head><title>413 Request Entity Too Large</title></head> <body> <center><h1>413 Request Entity Too Large</h1></center> <hr><center>nginx/1.24.0 (Ubuntu)</center> </body> </html>, url: https:"
938,API SUPPORT | ModelHub,2026-06-24T08:27:31+00:00,0,NOT_USEFUL,0,INTAKE_SKIPPED,text_extraction_empty_or_no_text,SKIPPED,,,,,,,0,0,
939,API SUPPORT | ModelHub,2026-06-24T08:27:50+00:00,2,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,IP
940,Vibemode,2026-06-24T08:29:21+00:00,259,NOT_USEFUL,18,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"а неплохо, подучил его фокусам нужным, подпилил и стало легче 🙂 сейчас хочу снова подступиться к computer_use... Прошлый раз печально всё работало 🙂 Попробовал даже через Макс общаться, но видимо акк мне забанили, сейчас разблокировали, буд"
941,Vibemode,2026-06-24T08:29:52+00:00,33,NOT_USEFUL,14,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"я на днях свой написал, как хотел"
942,Vibemode,2026-06-24T08:29:56+00:00,61,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"опять же всё это в том числе и благодаря gpt5.5, он смышленый"
943,Vibemode,2026-06-24T08:30:06+00:00,15,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,прям отдельный?
944,Vibemode,2026-06-24T08:30:25+00:00,151,NOT_USEFUL,28,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,не могу заставить стабильно в spec режиме использовать воркеров. он периодически ленится и делает в оркестраторе задачу. кто-то знает как писать лучше?
945,Vibecoder Chat [Public],2026-06-24T08:30:35+00:00,672,GUIDE_READY,76,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,I used to think passing a challenge account within a week required years of experience and endless hours of chart analysis. Then I started using a professional automated EA. → Passed my challenge account within a week → Received my payout s
946,Vibecoder Chat [Public],2026-06-24T08:30:39+00:00,74,DISCUSSION_SEGMENT,34,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Дмитрий Волков, сначала ознакомьтесь с правилами и нажмите ""Я соглашаюсь""."
947,Vibemode,2026-06-24T08:30:53+00:00,117,NOT_USEFUL,14,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"ну да, я писал, что мне не очень нравится гермес. я естественно, не прям все делал, так как это долго будет из частей"
948,Vibecoder Chat [Public],2026-06-24T08:31:03+00:00,672,GUIDE_READY,76,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,I used to think passing a challenge account within a week required years of experience and endless hours of chart analysis. Then I started using a professional automated EA. → Passed my challenge account within a week → Received my payout s
949,Vibe GIG Мастерская,2026-06-24T08:33:11+00:00,42,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,59784 код . еще 7 минут даю испытать удачу
950,Vibemode,2026-06-24T08:33:23+00:00,105,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Под конкретный набор навыков делал или расширяемым? Публиковать будешь или какую-нить статейку что умеет?
951,Vibe GIG Мастерская,2026-06-24T08:33:25+00:00,90,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,если не фортануло. пробуйте с фейков. получили ссылку. зашли с основы. еще 100 входов есть
952,Vibemode,2026-06-24T08:34:09+00:00,183,UNKNOWN_NEEDS_CONTEXT,32,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"litellm как всеядный коннектор, к нему лангграф для создания и управления агентами, подключение тулов, памяти, mcp и прочего, FastAPI - как быстрый просто гэтэвей, айограм для тг-бота"
953,API SUPPORT | ModelHub,2026-06-24T08:34:25+00:00,52,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"надо еще обновлять под опенаи, он вчера только вышел"
954,[UNCRN.me] Коридорки и кастдев,2026-06-24T08:34:22+00:00,243,DISCUSSION_SEGMENT,40,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"Привет, приглашаю пройти короткий опрос на 3-5 минут относительно онлайн записи и поиска услуг после блокировок соц сетей. https://docs.google.com/forms/d/e/1FAIpQLSdR40WnLh4mRqgiaQHq466tUAOPxnlLYYRkOzUWAuh1I83nNA/viewform?usp=dialog Спасиб"
955,API SUPPORT | ModelHub,2026-06-24T08:34:30+00:00,30,NOT_USEFUL,14,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"его Поля тестила, говорит норм"
956,Vibemode,2026-06-24T08:34:35+00:00,38,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,это все опенсорсное зрелое можно взять
957,Vibemode,2026-06-24T08:34:43+00:00,13,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,@ozerov_maxim
958,API SUPPORT | ModelHub,2026-06-24T08:34:43+00:00,17,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,кого обновлять?..
959,Vibemode,2026-06-24T08:34:50+00:00,41,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,ну что он умеет это все теперь настраиваю
960,API SUPPORT | ModelHub,2026-06-24T08:34:55+00:00,17,NOT_USEFUL,14,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,опенроутер модели
961,Vibe GIG Мастерская,2026-06-24T08:35:48+00:00,22,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Подгон вам, кто успеет"
962,Vibe GIG Мастерская,2026-06-24T08:35:48+00:00,116,DISCUSSION_SEGMENT,40,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"🎉 ПОВЕЗЛО, БРО! Попытка 1/2. Шанс был 50%. Добро пожаловать в приватку CJ братвы. 🔗 https://t.me/+1ladJHbboTtlZTIy"
963,Vibemode,2026-06-24T08:36:18+00:00,53,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,доку потом сделаешь? интересно же посмотреть/почитать
964,Vibecoder Chat [Public],2026-06-24T08:38:20+00:00,58,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,кому верить? )) кто то говорит он на урвоне опуса 4.7 даже
965,Vibemode,2026-06-24T08:39:01+00:00,239,NOT_USEFUL,28,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"вот из-за некоторых вещей в нём и пришлось подпиливать... Не ощутил я вот эту обещанную магию, что он самообучается при выполнении моих задач... Приходится врезаться в кишочки со своими скиллами, ну и обновлять его соответственно аккуратно"
966,Vibemode,2026-06-24T08:40:24+00:00,198,NOT_USEFUL,18,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"поглядим) я пока просто для себя решил сделать. ветка для общения/вопросов уже есть, далее хочу для контента ветку сделать, что писал, отдельно ветку по запуску обучения мозгоштурмить. там посмотрим"
967,Vibecoder Chat [Public],2026-06-24T08:40:51+00:00,43,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,кто он ? Kilo Code на уровне опуса? это как
968,Vibemode,2026-06-24T08:41:16+00:00,131,DISCUSSION_SEGMENT,42,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"Новый чат запустил, на старом тоже 413 Короче похоже 4 чата параллельно - потолок Пользуюсь https://r-portal.vibemod.pro/client"
969,[UNCRN.me] Коридорки и кастдев,2026-06-24T08:41:24+00:00,115,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"Альмира - вы очень чувствительную информацию в анкете запрашиваете: ""Зин,скажи, где ключ от сейфа с деньгами лежит"""
970,Vibecoder Chat [Public],2026-06-24T08:41:45+00:00,110,NOT_USEFUL,14,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"если что, это так то нормально, GPT-5.4 отвечал что она GPT-5, серия то пятая, они все на одной дате построены"
971,API SUPPORT | ModelHub,2026-06-24T08:42:15+00:00,46,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,"ээээ.... Ну да. Пожалуй, пойду я своей дорогой"
972,Vibe Dev,2026-06-24T08:42:31+00:00,56,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,Ты меняешь содержание 1 файла и в другой вставляешь ключ
973,Vibe Dev,2026-06-24T08:42:45+00:00,23,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,После чего всё работает
974,Vibemode,2026-06-24T08:43:34+00:00,47,NOT_USEFUL,14,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"это статус от CF, не наш, скорректируем конфиги"
975,Vibe Dev,2026-06-24T08:44:11+00:00,325,DISCUSSION_SEGMENT,40,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,"model_provider = ""OpenAI"" model = ""gpt-5.5"" review_model = ""gpt-5.5"" model_reasoning_effort = ""xhigh"" disable_response_storage = true network_access = ""enabled"" windows_wsl_setup_acknowledged = true [model_providers.OpenAI] name = ""OpenAI"" "
976,ОМ: Флудилка,2026-06-24T08:44:23+00:00,11,NOT_USEFUL,0,INTAKE_PENDING,suppressed_by_scope_no_explicit_auto_setting,PENDING,,,,,,,0,0,Ахпхрхрхпха
977,Vibe Dev,2026-06-24T08:44:27+00:00,11,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,config.toml
978,Vibemode,2026-06-24T08:44:39+00:00,24,NOT_USEFUL,14,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,наша модель ему напихает
979,Vibemode,2026-06-24T08:44:42+00:00,26,NOT_USEFUL,0,INTAKE_PENDING,intake_pending_not_queued,PENDING,,,,,,,0,0,а мы ее ток начали обучать
